No,News Title,Category,News Title Indonesia
1253,Marchionne outlines Fiat Chrysler's 5-year plan in email,Economy,Marchionne menguraikan rencana 5 tahun Fiat Chrysler melalui email
41745,"Lea Michele Is a Beauty Queen, No Nose Job Necessary",Entertainment,"Lea Michele Adalah Ratu Kecantikan, Tidak Perlu Operasi Hidung"
61103,The Samsung Galaxy S5 has just gone on sale... in Korea,Technology,Samsung Galaxy S5 baru saja mulai dijual... di Korea
27969,"Nirvana Joined By Joan Jett, Kim Gordon, St Vincent And Lorde At Rock And  ...",Entertainment,"Nirvana Bergabung Oleh Joan Jett, Kim Gordon, St Vincent Dan Lorde Di Rock And ..."
12002,"Right to the end, Mickey Rooney was unstoppable",Entertainment,"Hingga akhir, Mickey Rooney tak terhentikan"
8711,Ewart: Climate change warnings go largely unheeded,Technology,Ewart: Peringatan perubahan iklim sebagian besar tidak diindahkan
3599,"Facebook posts strong ad growth, flags incoming declines, talks autoplay video",Economy,"Facebook memposting pertumbuhan iklan yang kuat, menandai penurunan yang masuk, membicarakan pemutaran video otomatis"
28354,GM Adds Nearly 1 Million Cars To Recall,Economy,GM Menambahkan Hampir 1 Juta Mobil Untuk Ditarik
11860,'Batman vs. Superman' Movie Update: Jason Momoa Claims He's More Of An  ...,Entertainment,"Pembaruan Film ""Batman vs. Superman"": Jason Momoa Mengklaim Dia Lebih ..."
21310,"Breaking Bad season 6 hoax: No, a new series hasn't been confirmed by Vince  ...",Entertainment,"Hoax Breaking Bad season 6: Tidak, seri baru belum dikonfirmasi oleh Vince ..."
5089,Yellen: Fed's 'extraordinary' policy to be around for the long haul,Economy,Yellen: Kebijakan 'luar biasa' Fed akan diterapkan dalam jangka panjang
37102,Analysts pick ECB action,Economy,Analis memilih tindakan ECB
574,'The Voice': Are Contestants Madilyn Paige & Tanner James Dating?,Entertainment,'The Voice': Apakah Kontestan Madilyn Paige & Tanner James Berkencan?
18593,"Jobs recovery marches on, but at slower pace",Economy,"Pemulihan lapangan kerja terus berjalan, namun dengan laju yang lebih lambat"
61101,Boeing seals $56 billion Emirates order,Economy,Boeing menyelesaikan pesanan Emirates senilai $56 miliar
2898,Mt. Gox finds $116 million worth of bitcoins,Economy,Gunung Gox menemukan bitcoin senilai $116 juta
39172,Neil Patrick Harris and Jason Segel perform blazing version of 'Les Miserables  ...,Entertainment,Neil Patrick Harris dan Jason Segel menampilkan versi keren dari 'Les Miserables ...
45877,FTC Reminds Facebook to Honor WhatsApp Privacy Pledges,Technology,FTC Mengingatkan Facebook untuk Menghormati Janji Privasi WhatsApp
2728,'Noah' Star Russell Crowe Meets With Pope Francis Seeking Movie Endorsement,Entertainment,"""Bintang 'Noah' Russell Crowe Bertemu Dengan Paus Francis Mencari Dukungan Film""."
57392,"Ariana Grande performs 'Problem' acoustic, premieres new song 'Break Free  ...",Entertainment,"Ariana Grande membawakan akustik 'Problem', menayangkan perdana lagu baru 'Break Free ..."
11088,King Digital IPO draws scrutiny after high-profile gaming failures,Economy,IPO King Digital menarik perhatian setelah kegagalan game tingkat tinggi
60476,Google Plus head departing after 8-year stint with tech giant,Technology,Google Plus akan berangkat setelah 8 tahun bertugas di raksasa teknologi
32198,US-CERT to Americans: Stop browsing with IE,Technology,US-CERT untuk orang Amerika: Berhenti menjelajah dengan IE
26758,'Breaking Bad' Completely Dominated The Emmys,Entertainment,"""Breaking Bad"" Sepenuhnya Mendominasi Emmy"
1027,Seth Rogen and James Franco's new movie has North Korea ready to pull the  ...,Entertainment,Film baru Seth Rogen dan James Franco membuat Korea Utara siap menarik ...
25605,Should Taxi Medallion Owners Be Compensated?,Economy,Haruskah Pemilik Medali Taksi Diberi Kompensasi?
52093,Carl Grimes loses cool as zombies attack? 'The Walking Dead' finale spoiler,Entertainment,Carl Grimes kehilangan ketenangan saat zombie menyerang? Spoiler terakhir 'The Walking Dead'
29707,Barclays to axe 19000 jobs in the next 3 years,Economy,Barclays akan memangkas 19.000 pekerjaan dalam 3 tahun ke depan
26227,Wiz Khalifa Drops Mixtape After Texas Weed Arrest,Entertainment,Wiz Khalifa Meluncurkan Mixtape Setelah Penangkapan Gulma Texas
61169,FTC accuses T-Mobile of charging customers with bogus subscriptions,Technology,FTC menuduh T-Mobile menagih pelanggan dengan langganan palsu
16759,"McCarthy, Shepherd Fired From 'The View'",Entertainment,"McCarthy, Shepherd Dipecat Dari 'The View'"
37941,Mars Makes Closest Approach to Earth in 6 Years Monday Ahead of Lunar Eclipse,Technology,Mars Mendekati Bumi Paling Dekat dalam 6 Tahun pada Senin Menjelang Gerhana Bulan
14095,411's Box Office Preview: Can Guardians of the Galaxy Help August Numbers  ...,Entertainment,Pratinjau Box Office 411: Bisakah Guardians of the Galaxy Membantu Angka Agustus ...
6336,Biting the bullet,Economy,Menggigit peluru
36335,Qualcomm promises WiGig handsets with 4K video,Technology,Qualcomm menjanjikan handset WiGig dengan video 4K
16367,Kim Kardashian And Kanye West Celebrate North's First Birthday - It's All Super  ...,Entertainment,Kim Kardashian dan Kanye West Merayakan Ulang Tahun Pertama North - Semuanya Super ...
53063,"Netflix blasts Comcast, TWC merger as 'not in the public interest'",Technology,Netflix mengecam merger Comcast dan TWC karena 'tidak untuk kepentingan publik'
23643,Files recently deleted from flight simulator of pilot aboard missing plane  ...,Economy,File baru-baru ini dihapus dari simulator penerbangan pilot di pesawat yang hilang ...
35695,Chemistry explodes for Miss Piggy and Kermit,Entertainment,Chemistry meledak pada Miss Piggy dan Kermit
30503,FCC Chairman to address Congress,Technology,Ketua FCC akan berpidato di Kongres
22094,Reading Rainbow Kickstarter exceeds $1m goal,Entertainment,Membaca Rainbow Kickstarter melampaui target $1 juta
34350,AAA reports higher gasoline prices likely in Oklahoma,Technology,AAA melaporkan kemungkinan harga bensin lebih tinggi di Oklahoma
58091,General Motors Recalling More Than 300000 Vans Over Airbag Concerns,Technology,General Motors Menarik Lebih dari 300.000 Van Karena Masalah Kantung Udara
31181,"West Antarctic glacier thaw now 'irreversible,' study finds",Technology,"Pencairan gletser di Antartika Barat kini 'tidak dapat diubah', demikian temuan penelitian"
9722,Amazon's Pricing Dispute Sets Book Expo Buzzing,Economy,Sengketa Harga Amazon Membuat Pameran Buku Berdengung
11752,In The Spirit of the Anti-imperialist Victory of Cinco de Mayo: For Anti-racist  ...,Entertainment,Dalam Semangat Kemenangan Anti-imperialis Cinco de Mayo: Untuk Anti-rasis ...
28334,Cramer: Understand the risk in this market,Economy,Cramer: Pahami risiko di pasar ini
5777,European morning wrap: Euro bounces back after weak CPI figures,Economy,Penutup pagi Eropa: Euro bangkit kembali setelah angka IHK lemah
50023,4 Times We've Seen Kim Kardashian's Underpants,Entertainment,4 Kali Kita Melihat Celana Dalam Kim Kardashian
32091,Young Jeezy Arrested on Weapons Charge During Investigation Into Wiz Khalifa  ...,Entertainment,Jeezy Muda Ditangkap Atas Tuduhan Senjata Selama Investigasi Terhadap Wiz Khalifa ...
56129,Eurovision 2014 results: 10 song contest qualifiers from first semi-final,Entertainment,Hasil Eurovision 2014: 10 kualifikasi kontes lagu dari semifinal pertama
29474,Facebook secretly experimented with the moods of 700000 of its users,Technology,Facebook diam-diam bereksperimen dengan suasana hati 700.000 penggunanya
17527,MIT students launch $500000 Bitcoin development project,Technology,Mahasiswa MIT meluncurkan proyek pengembangan Bitcoin senilai $500.000
28294,'Sherlock' Season 4 Spoilers: New Episodes To Reportedly Kick Off With 2015  ...,Entertainment,Spoiler 'Sherlock' Musim 4: Episode Baru Dilaporkan Akan Dimulai Pada 2015 ...
21418,Monday Afternoon Business Brief,Economy,Ringkasan Bisnis Senin Sore
43102,Beyoncé and Jay Z 'to do joint tour',Entertainment,Beyoncé dan Jay Z 'akan melakukan tur bersama'
7219,Oracle to acquire Micros Systems for $5.3 billion,Technology,"Oracle akan mengakuisisi Micros Systems senilai $5,3 miliar"
24128,Miranda's sordid interview,Entertainment,Wawancara kotor Miranda
9561,Stunning Third Trailer for 'Game of Thrones' Season 4,Entertainment,Trailer Ketiga yang Menakjubkan untuk 'Game of Thrones' Musim 4
60904,Comet chasing Rosetta's lander reactivated after 3 years,Technology,Komet yang mengejar pendarat Rosetta diaktifkan kembali setelah 3 tahun
55632,Libya to pump oil from eastern ports,Economy,Libya akan memompa minyak dari pelabuhan timur
23793,Amazon to launch what it's been missing: a smartphone,Technology,Amazon akan meluncurkan apa yang hilang: ponsel pintar
40457,GM misled grieving families on lethal car flaw,Technology,GM menyesatkan keluarga yang berduka atas cacat mobil yang mematikan
18757,"Destiny's Child Reunite in Michelle Williams' ""Say Yes"" Music Video",Entertainment,"Destiny's Child Bersatu Kembali dalam Video Musik ""Say Yes"" Michelle Williams"
28757,BlackBerry losses as sales fall,Technology,BlackBerry rugi karena penjualannya anjlok
60299,"Does ""How I Met Your Mother's"" Last-Minute Slap Ruin The Show?",Entertainment,"Apakah Tamparan Menit Terakhir ""How I Met Your Mother's"" Merusak Pertunjukan?"
3277,Star Wars: Episode VII Adds Two More Cast Members,Entertainment,Star Wars: Episode VII Menambahkan Dua Anggota Pemeran Lagi
56939,"Almost half of unemployed in US have given up on job search, survey says",Economy,"Hampir separuh pengangguran di AS sudah menyerah dalam mencari pekerjaan, menurut survei"
17128,BlackBerry Wins a Score against Ryan Seacrest's Typo iPhone Keyboard,Technology,BlackBerry Memenangkan Skor melawan Typo iPhone Keyboard milik Ryan Seacrest
6250,Samsung Galaxy S5 already makes up for nearly one percent of Android market,Technology,Samsung Galaxy S5 sudah menguasai hampir satu persen pasar Android
14761,JPMorgan Chase & Co. (NYSE:JPM) Chairman Diagnosed With Cancer,Economy,Ketua JPMorgan Chase & Co. (NYSE:JPM) Didiagnosis Mengidap Kanker
63667,"MH370: Inmarsat raw data to be released on Tuesday, says Hishammuddin",Economy,"MH370: Data mentah Inmarsat akan dirilis pada hari Selasa, kata Hishammuddin"
54703,TweetDeck vulnerability lets hackers hijack users' Twitter accounts,Technology,Kerentanan TweetDeck memungkinkan peretas membajak akun Twitter pengguna
25681,'The Hobbit: Battle of the Five Armies' Trailer Released [VIDEO],Entertainment,"Trailer ""The Hobbit: Battle of the Five Armies"" Dirilis [VIDEO]"
2846,Recipes and Cocktails for a Swanky Mad Men Soirée,Entertainment,Resep dan Koktail untuk Swanky Mad Men Soirée
18422,Microsoft Goes Big with Surface Pro 3,Technology,Microsoft Menjadi Besar dengan Surface Pro 3
7262,NASA: Orbiting Carbon Observatory-2 Set To Conduct A Global Scale Reading,Technology,NASA: Observatorium Karbon-2 yang Mengorbit Ditetapkan Untuk Melakukan Pembacaan Skala Global
55119,IRS Issues Virtual Currency Tax Guidance,Economy,IRS Menerbitkan Panduan Pajak Mata Uang Virtual
45914,"German Stocks Advance, Extending Two-Week Rally",Economy,"Saham Jerman Menguat, Memperpanjang Reli Dua Minggu"
41292,Candy Crush Saga Developer's IPO Fizzles On Wall Street,Economy,"""IPO Pengembang Candy Crush Saga Gagal Di Wall Street""."
22427,Wait — dinosaurs weren't cold-blooded?,Technology,Tunggu — dinosaurus tidak berdarah dingin?
10632,"The Incredibles and Cars to have sequels, announces Pixar",Entertainment,"The Incredibles dan Cars akan memiliki sekuel, Pixar mengumumkan"
48923,Advaxis to be Added to Russell Microcap Index,Economy,Advaxis akan Ditambahkan ke Indeks Russell Microcap
744,'Star Wars' Games Now Part of the 'Star Wars' Canon,Entertainment,Game 'Star Wars' Sekarang Bagian dari Kanon 'Star Wars'
23715,EC allows RBI to issue new bank licenses,Economy,EC mengizinkan RBI untuk menerbitkan izin bank baru
21825,Orlando Bloom feels `a deep love` for ex-wife Miranda Kerr,Entertainment,Orlando Bloom merasakan `cinta yang mendalam` pada mantan istrinya Miranda Kerr
25641,Alcoa to Buy UK Aerospace Parts Maker for $2.85 Billion (3),Economy,"Alcoa Akan Membeli Pembuat Suku Cadang Dirgantara Inggris seharga $2,85 Miliar (3)"
60192,Amazon launches six new original TV programmes,Entertainment,Amazon meluncurkan enam program TV orisinal baru
46459,Narendra Modi's ministers are still refusing to get on the social media bandwagon,Technology,Para menteri Narendra Modi masih menolak ikut-ikutan media sosial
25479,Newly separated Chris Martin joins The Voice as special advisor as judges  ...,Entertainment,Chris Martin yang baru berpisah bergabung dengan The Voice sebagai penasihat khusus sebagai juri ...
34261,New Recalls Question Saftey of Auto Parts,Technology,Pertanyaan Penarikan Baru tentang Keamanan Suku Cadang Mobil
46902,Tony Awards nominations: 'A Gentleman's Guide to Love and Murder' leads pack,Entertainment,Nominasi Tony Awards: paket utama 'A Gentleman's Guide to Love and Murder'
13598,Abs-olutely fabulous: Arrow star Stephen Amell shows off his impressive six  ...,Entertainment,Benar-benar luar biasa: Bintang Arrow Stephen Amell memamerkan enam ...
42720,Dating site OkCupid also experiments on its users,Technology,Situs kencan OkCupid juga melakukan eksperimen pada penggunanya
23925,Mr. Peabody tops North American box office,Entertainment,Mr Peabody menduduki puncak box office Amerika Utara
5157,"E-mini Dow Jones Industrial Average (YM) Futures Analysis – April 17, 2014  ...",Economy,Analisis Berjangka E-mini Dow Jones Industrial Average (YM) – 17 April 2014 ...
43750,Vix in demand,Economy,Vix dalam permintaan
14665,Perez Recommends,Entertainment,Perez Merekomendasikan
41075,Solange Knowles (Sort Of) Addresses Jay Z Elevator Beatdown: It's All Good!,Entertainment,Solange Knowles (Semacam) Mengatasi Jay Z Elevator Beatdown: Semuanya Baik!
12201,Harrison Ford injured on Star Wars set,Entertainment,Harrison Ford cedera di lokasi syuting Star Wars
11749,Seth MacFarlane Helps Kickstart Reading Rainbow,Entertainment,Seth MacFarlane Membantu Memulai Membaca Pelangi
44002,"Battle of the smartwatches: LG's G Watch, Samsung Gear Live, Samsung Gear 2  ...",Technology,"Pertarungan jam tangan pintar: LG G Watch, Samsung Gear Live, Samsung Gear 2 ..."
34439,Boeing Raises 20 Year Outlook on Single Aisle Demand,Economy,Boeing Meningkatkan Outlook 20 Tahun pada Permintaan Lorong Tunggal
51887,Brad Pitt Just Got Punched in the Face at the Maleficent Premiere,Entertainment,Wajah Brad Pitt Baru Saja Ditinju di Premiere Maleficent
52361,Game of Thrones: Why I'll miss King Joffrey,Entertainment,Game of Thrones: Mengapa saya akan merindukan Raja Joffrey
41994,Time Warner to complete Time Inc. spinoff,Economy,Time Warner akan menyelesaikan spin-off Time Inc
15035,Bangladesh commemorates its worst industrial tragedy,Economy,Bangladesh memperingati tragedi industri terburuknya
13245,Piers Morgan ends CNN show's 3-year run with call for U.S. gun control,Entertainment,Piers Morgan mengakhiri tayangan CNN selama 3 tahun dengan seruan untuk pengendalian senjata di AS
39502,UPDATE 1-Hillshire to buy Pinnacle Foods in $6.6 bln deal,Economy,"UPDATE 1-Hillshire akan membeli Pinnacle Foods dengan kesepakatan $6,6 miliar"
28237,Alcon joins Google team to develop 'smart lens' contacts,Technology,Alcon bergabung dengan tim Google untuk mengembangkan kontak 'lensa pintar'
14358,"China, Vietnam face off in South China Sea",Economy,Tiongkok dan Vietnam saling berhadapan di Laut Cina Selatan
27907,Android Wear shown off controlling the home with voice commands,Technology,Android Wear ditampilkan mengendalikan rumah dengan perintah suara
18737,Wall Street Breakfast: Must-Know News,Economy,Sarapan Wall Street: Berita yang Harus Diketahui
9535,LG G Watch smartwatches now shipping to Canadian buyers,Technology,Jam tangan pintar LG G Watch kini dikirimkan ke pembeli Kanada
36656,Thor is now a woman: Get ready for the new Goddess of Thunder,Entertainment,Thor sekarang menjadi seorang wanita: Bersiaplah untuk Dewi Guntur yang baru
30256,Michael Jackson hologram debuts at Billboard Awards,Entertainment,Hologram Michael Jackson debut di Billboard Awards
2805,French data show possible debris from missing Malaysia Airlines jet,Economy,Data Perancis menunjukkan kemungkinan puing-puing dari jet Malaysia Airlines yang hilang
