No,News Title,Category,News Title Indonesia
3178,US Stock Futures Decline Amid Data as Iraq Violence Spreads,Economy,Saham Berjangka AS Turun di Tengah Data seiring Menyebarnya Kekerasan di Irak
60798,Final Decision Tomorrow On Launch of SpaceX Mission,Technology,Keputusan Akhir Besok Tentang Peluncuran Misi SpaceX
38376,Carlyle names Cavanagh and Youngkin as co-presidents,Economy,Carlyle menunjuk Cavanagh dan Youngkin sebagai wakil presiden
55919,Rupee rises to 60.27 per dollar after Fed comments,Economy,"Rupee naik menjadi 60,27 per dolar setelah komentar Fed"
50825,First Horizon Reaches $110M Settlement with FHFA,Economy,First Horizon Mencapai Penyelesaian $110 Juta dengan FHFA
1829,William Shatner receives prestigious NASA honour,Technology,William Shatner menerima penghargaan bergengsi NASA
64408,Review: Grand Budapest Hotel,Entertainment,Ulasan: Hotel Grand Budapest
10611,Can't be bothered to read Piketty? Here's a cheat's guide,Economy,Tidak mau repot membaca Piketty? Berikut panduan cheatnya
61581,"Tracy Morgan Upgraded to Fair Condition: His Personality ""Starting to Come Back""",Entertainment,"Tracy Morgan Ditingkatkan ke Kondisi Adil: Kepribadiannya ""Mulai Kembali"""
43681,Michael Chiklis Joins Cast of American Horror Story,Entertainment,Michael Chiklis Bergabung dengan Pemeran American Horror Story
42855,Draghi raises prospect of ECB simulus next month,Economy,Draghi meningkatkan prospek simulus ECB bulan depan
31859,People Get Ready: Is Adele Ready To End Three-Year Hiatus?,Entertainment,Orang-orang Bersiap: Apakah Adele Siap Mengakhiri Hiatus Tiga Tahunnya?
28618,Wesfarmers to Sell Insurance Broking to Arthur J. Gallagher (2),Economy,Wesfarmers Akan Menjual Pialang Asuransi kepada Arthur J. Gallagher (2)
19834,'Orphan Black' Season 3: BBC America Renews For 2015,Entertainment,"""Orphan Black"" Musim 3: BBC America Diperbarui Untuk 2015"
61287,"Plants can 'hear' bugs munching their leaves, and prepare defenses",Technology,"Tanaman dapat 'mendengar' serangga mengunyah daunnya, dan mempersiapkan pertahanannya"
14255,Why Kanye West got booed at Bonnaroo festival,Entertainment,Mengapa Kanye West dicemooh di festival Bonnaroo
36267,"The Associated PressApril 28, 2014 Updated 9 hours ago",Entertainment,The Associated Press28 April 2014 Diperbarui 9 jam yang lalu
27755,Google acquires drone-making startup Titan Aerospace,Technology,Google mengakuisisi startup pembuat drone Titan Aerospace
20355,The Game Of Thrones Cast Decrees Brutal Punishments For Spoilers,Entertainment,Pemeran Game Of Thrones Menetapkan Hukuman Brutal Bagi Spoiler
57142,Conference Board: Consumer Confidence Somewhat Disappoints in April,Economy,Conference Board: Kepercayaan Konsumen Agak Mengecewakan di Bulan April
31722,Duck Commander's sermon tags homosexuals as sinners,Entertainment,Khotbah Komandan Bebek menandai kaum homoseksual sebagai pendosa
6610,Apple iPhone 6: Is this how it will look?,Technology,Apple iPhone 6: Apakah seperti ini tampilannya?
26326,Stacy Keibler - Stacy Keibler marries Jared Pobre,Entertainment,Stacy Keibler - Stacy Keibler menikahi Jared Pobre
41740,Jake Gyllenhaal escorts sister Maggie down the red carpet at Met Gala in New  ...,Entertainment,Jake Gyllenhaal mengantar saudari Maggie menuruni karpet merah di Met Gala di New ...
56567,Two Planets Are Due To Be Eaten By Their Star,Technology,Dua Planet Akan Dimakan Bintangnya
49074,"Now Frozen Is Going to Conquer TV, Too, Apparently",Entertainment,Sekarang Frozen Tampaknya Juga Akan Menaklukkan TV
31533,5 Ways Climate Change Will Cause Massive Disruptions For People  ...,Technology,5 Penyebab Perubahan Iklim Akan Menyebabkan Gangguan Besar-besaran Bagi Manusia ...
4509,Thailand's junta relaxes curfew to four hours a day,Entertainment,Junta Thailand melonggarkan jam malam menjadi empat jam sehari
6945,Hackers Claim Mt. Gox CEO Mark Karpeles Held 'Stolen' Customer Bitcoins,Economy,Peretas Mengklaim CEO Mt. Gox Mark Karpeles Menyimpan Bitcoin Pelanggan yang 'Dicuri'
50510,Date set for filming Stars Wars Episode VII,Entertainment,Tanggal ditetapkan untuk syuting Stars Wars Episode VII
28902,Alps says no complaints from GM over ignition switches,Technology,Alps mengatakan tidak ada keluhan dari GM mengenai saklar pengapian
7455,Penny-stock hopes fly for American Apparel as CEO Dov Charney fired,Economy,Harapan penny-stock terbang untuk American Apparel setelah CEO Dov Charney dipecat
27513,US Airways Tweets Wildly Inappropriate Photo in Worst Social Media Blunder Ever,Entertainment,US Airways Menge-Tweet Foto yang Sangat Tidak Pantas dalam Kesalahan Media Sosial Terburuk yang Pernah Ada
46048,How will the Katherine Webb and AJ McCarron wedding compare to these  ...,Entertainment,Bagaimana pernikahan Katherine Webb dan AJ McCarron dibandingkan dengan ...
11939,Craig Ferguson is leaving 'The Late Late Show' in December,Entertainment,Craig Ferguson akan meninggalkan 'The Late Late Show' pada bulan Desember
57268,Lime prices shoot up 500 percent,Economy,Harga jeruk nipis melonjak 500 persen
10437,EU prepares crackdown on high-frequency trading,Economy,UE mempersiapkan tindakan keras terhadap perdagangan frekuensi tinggi
61314,Air Show Hordes May Still Glimpse F-35 Jet as Lockheed Seeks Fix,Economy,Gerombolan Pertunjukan Udara Mungkin Masih Melihat Sekilas Jet F-35 Saat Lockheed Mencari Perbaikan
65430,Downey Jr breaks silence,Entertainment,Downey Jr memecah keheningan
5507,“Brick Mansions”: Is RZA's Character The New Nino Brown? [EXCLUSIVE],Entertainment,“Brick Mansions”: Apakah Karakter RZA Adalah Nino Brown Yang Baru? [EKSKLUSIF]
17916,Jennifer Lopez turns the air blue on American Idol,Entertainment,Jennifer Lopez mengubah suasana menjadi biru di American Idol
11806,Searchers confident signals are from missing Malaysia Airlines Flight MH370  ...,Economy,Para pencari yakin sinyal tersebut berasal dari Malaysia Airlines Penerbangan MH370 yang hilang ...
49311,Tumblr Sponsored Posts Now Promoted on Yahoo! (YHOO),Economy,Kiriman Sponsor Tumblr Kini Dipromosikan di Yahoo! (YHOO)
3895,"NPD: Sony PS4 leads February 2014 console sales in units, Microsoft Xbox One  ...",Technology,"NPD: Sony PS4 memimpin penjualan konsol Februari 2014 dalam jumlah unit, Microsoft Xbox One ..."
9552,Delta Air Lines (DAL) Tops Q1 EPS by 4c,Economy,Delta Air Lines (DAL) Mengungguli EPS Q1 sebesar 4c
59622,Fast & Furious 7: filming to resume,Entertainment,Fast & Furious 7: syuting dilanjutkan
27641,The Walking Dead Season 4: Emily Kinney Knew Beth Would Be Separated  ...,Entertainment,The Walking Dead Musim 4: Emily Kinney Tahu Beth Akan Dipisahkan ...
25103,"Verizon Galaxy S5 Now Available for Pre-Order, Release Date to Follow on April  ...",Technology,"Verizon Galaxy S5 Sekarang Tersedia untuk Pre-Order, Tanggal Rilis menyusul pada bulan April ..."
30749,Eyefi Cloud syncs your camera's pics to all your devices,Technology,Eyefi Cloud menyinkronkan foto kamera Anda ke semua perangkat Anda
4624,Zac Efron Rehab News 2014: Vanessa Hudgens' Ex-Boyfriend Opens Up About  ...,Entertainment,Berita Rehabilitasi Zac Efron 2014: Mantan Pacar Vanessa Hudgens Buka-bukaan Tentang ...
19986,Fox Announces 2014-15 Lineup: Gotham Teamed with Sleepy Hollow  ...,Entertainment,Fox Umumkan Lineup 2014-15: Gotham Gandeng Sleepy Hollow ...
44192,Rajat Gupta fails to get appeals court relief,Economy,Rajat Gupta gagal mendapatkan keringanan pengadilan banding
54031,UPDATE 2-CBS revenue misses estimates on lower advertising,Economy,PERBARUI Pendapatan 2-CBS meleset dari perkiraan pada iklan yang lebih rendah
28450,Orphan Black season 2 UK air date announced,Entertainment,Tanggal tayang Orphan Black season 2 di Inggris diumumkan
33013,The 5.5-inch iPhone 6 Might Be Delayed... Until Next Year,Technology,"IPhone 6 5,5 inci Mungkin Ditunda... Hingga Tahun Depan"
20347,"Hong Kong stocks close 0.30pc lower, Hang Seng Index slipped 65.54 points",Economy,"Saham Hong Kong ditutup melemah 0,30pc, Indeks Hang Seng tergelincir 65,54 poin"
47565,TMNT Movie Trailer Reveals New Turtle Origin,Entertainment,Trailer Film TMNT Mengungkap Asal Usul Penyu Baru
59680,On Location Video: Northern Ireland trades The Troubles for Game of Thrones,Entertainment,Video Di Lokasi: Irlandia Utara memperdagangkan The Troubles dengan Game of Thrones
12379,Microsoft boasts its Surface 3 can 'replace your laptop',Technology,Microsoft membanggakan Surface 3-nya yang dapat 'menggantikan laptop Anda'
51624,"Nadine Gordimer, Nobel laureate, exposed toll of South Africa's apartheid",Entertainment,"Nadine Gordimer, peraih Nobel, membeberkan dampak apartheid di Afrika Selatan"
63506,"The curious case of Andy Warhol's Floppy Disks From 1985, and his Previously  ...",Entertainment,"Kasus Aneh dari Floppy Disk Andy Warhol Dari Tahun 1985, dan Sebelumnya ..."
20088,Arrow in Aereo's heart? Supreme Court says service undercuts broadcasters,Technology,Panah di hati Aereo? Mahkamah Agung mengatakan layanan ini melemahkan lembaga penyiaran
57359,Sozzi: What We Shockingly Learned About Tech by Nike Eviscerating the  ...,Technology,Sozzi: Apa yang Secara Mengejutkan Kami Pelajari Tentang Teknologi oleh Nike Mengeluarkan Isi ...
22476,Google enlists Samsung's KNOX for enterprise BYOD features,Technology,Google menggunakan KNOX Samsung untuk fitur BYOD perusahaan
2938,Is Fifty Shades of Grey appropriate for a first date?,Entertainment,Apakah Fifty Shades of Grey cocok untuk kencan pertama?
45179,Johnson-Crapo will endanger America's 5000 community banks,Economy,Johnson-Crapo akan membahayakan 5.000 bank komunitas Amerika
17456,Google enhances e-mail security,Technology,Google meningkatkan keamanan email
48367,Yahoo orders original series from Paul Feig and Smallville's Mike Tollin,Entertainment,Yahoo memesan seri asli dari Paul Feig dan Mike Tollin dari Smallville
3369,UK MIDDAY BRIEFING: Barclays Fined For London Gold Fixing Failings,Economy,BRIEFING TENGAH HARI Inggris: Barclays Didenda Karena Kegagalan Pemasangan Emas di London
30443,Justin Bieber & Selena Gomez Moving In Together,Entertainment,Justin Bieber & Selena Gomez Tinggal Bersama
23283,"Yen in Tokyo Gains; Astella, Nissan, Olympus, Toyo Fire & Rubber",Economy,"Yen di Tokyo Menguat; Astella, Nissan, Olympus, Toyo Api & Karet"
17613,Detroit reaches deal that would nix pension check reductions for some retirees,Economy,Detroit mencapai kesepakatan yang akan menghentikan pengurangan cek pensiun untuk beberapa pensiunan
11321,"Tech Sector, Obama Comments Weigh on Stock Market Today",Technology,"Sektor Teknologi, Komentar Obama Membebani Pasar Saham Saat Ini"
4242,"First Watch Dogs PC Demo Released, Spot The Differences",Technology,"Demo Watch Dogs PC Pertama Dirilis, Temukan Perbedaannya"
30709,"Ann B. Davis, 'Brady Bunch's' beloved housekeeper, dies at 88",Entertainment,"Ann B. Davis, pengurus rumah tangga tercinta 'Brady Bunch', meninggal pada usia 88 tahun"
35730,Windows Phone 8.1 Update 1 to bring Cortana to India,Technology,Pembaruan Windows Phone 8.1 1 untuk menghadirkan Cortana ke India
19623,France's Iliad Makes Buyout Approach for T-Mobile US,Technology,Iliad dari Prancis Membuat Pendekatan Pembelian untuk T-Mobile AS
20680,AstraZeneca Continues To Benefit From Pfizer Courtship,Economy,AstraZeneca Terus Mendapatkan Manfaat dari Pacaran Pfizer
56669,WWE Exec and Hall of Famer Pat Patterson Comes Out as Gay on 'Legends  ...,Entertainment,Eksekutif WWE dan Hall of Famer Pat Patterson Keluar Sebagai Gay di 'Legends ...
7625,NASA readies Low-Density Supersonic Decelerator flying saucer for future Mars  ...,Technology,NASA menyiapkan piring terbang Deselerator Supersonik Kepadatan Rendah untuk Mars masa depan ...
53856,"Tesla earnings spark questions about model delays, battery factory",Economy,Pendapatan Tesla memicu pertanyaan tentang penundaan model dan pabrik baterai
58315,EUROPE MARKETS: European Stocks End Choppy Day In Black,Economy,PASAR EROPA: Saham Eropa Mengakhiri Hari Berombak Dalam Warna Hitam
31285,China Has Images Showing Object In Southern Indian Ocean,Economy,China Punya Gambar Yang Menunjukkan Objek Di Selatan Samudera Hindia
30156,Mercedes G63 AMG 6X6 Rendering by Carlex Design,Technology,Rendering Mercedes G63 AMG 6X6 oleh Carlex Design
47030,Upcoming Galaxy S5 Version With 2K Display Further Detailed In New Report,Technology,Versi Galaxy S5 Mendatang Dengan Layar 2K Dirinci Lebih Lanjut Dalam Laporan Baru
25581,Motorola Moto G Cinema Spotted on Company Website,Technology,Bioskop Motorola Moto G Terlihat di Situs Web Perusahaan
17967,"EBay Reports Continued PayPal Growth, Weak Outlook--3rd Update",Economy,"eBay Melaporkan Pertumbuhan PayPal yang Berlanjut, Outlook Lemah--Pembaruan ke-3"
34908,GOOG and BKS - Can Google Deal Keep Barnes & Noble Alive?,Economy,GOOG dan BKS - Bisakah Google Deal Menjaga Barnes & Noble Tetap Hidup?
19864,True Blood season 7 episode 3 review: Fire In The Hole,Entertainment,Ulasan True Blood season 7 episode 3: Api di Lubang
35673,"A tale of turmoil, threats, vitriol and vindication",Entertainment,"Kisah kekacauan, ancaman, fitnah, dan pembenaran"
28767,Flipkart and Snapdeal strike $400 mn in deals as Amazon looms,Economy,Flipkart dan Snapdeal mencapai kesepakatan senilai $400 juta saat Amazon semakin dekat
36927,The X-Men return with a blast,Entertainment,X-Men kembali dengan penuh kejutan
4330,'Veep' Season 3 Episode 3 Recap: Selina Dominates The Diss Rankings,Entertainment,Rekap 'Veep' Season 3 Episode 3: Selina Mendominasi Peringkat Diss
14010,The Walking Dead season finale,Entertainment,Final musim The Walking Dead
64852,"Apple, IBM join forces, target corporate customers",Technology,"Apple dan IBM bekerja sama, menyasar pelanggan korporat"
13349,Oregon homeless man accepts VMA for Miley Cyrus,Entertainment,Pria tunawisma di Oregon menerima VMA untuk Miley Cyrus
61757,Adam Richman Bit Off More Than He Could Chew,Entertainment,Adam Richman Menggigit Lebih Dari Yang Bisa Dikunyahnya
52916,White House targets methane emissions,Economy,Gedung Putih menargetkan emisi metana
30229,Amazon to let shoppers fill cart via Twitter,Economy,Amazon mengizinkan pembeli mengisi keranjang melalui Twitter
27701,Yale University announces partnership with former US Treasury Secretary  ...,Economy,Universitas Yale mengumumkan kemitraan dengan mantan Menteri Keuangan AS ...
61315,"Apple quietly updates 16GB iPod touch, iFixit tears it apart",Technology,"Apple diam-diam memperbarui iPod touch 16GB, iFixit merobeknya"
35057,Miley Cyrus spits at audience,Entertainment,Miley Cyrus meludahi penonton
3454,Tesla reports earnings and boosts production,Technology,Tesla melaporkan pendapatan dan meningkatkan produksi
48709,"Cupcake purveyor Crumbs Bake Shop closes LA, other stores",Economy,"Pemasok cupcake Crumbs Bake Shop menutup LA, toko lainnya"
26965,"Rumor: In-store signage outs speed-bumped MacBook Pros, 16GB of RAM to  ...",Technology,"Rumor: Signage di dalam toko mengeluarkan MacBook Pro yang ditingkatkan kecepatannya, RAM 16 GB hingga ..."
3332,Government Requests For Google User Data Up 120 Percent In Four Years,Technology,Pemerintah Minta Data Pengguna Google Naik 120 Persen dalam Empat Tahun
9612,U.S. Health & Human Services Approves Division of Insurance Shift on  ...,Economy,Layanan Kesehatan & Kemanusiaan AS Menyetujui Pergeseran Divisi Asuransi pada ...
9258,Khloe Kardashian Has Had It With Lamar Odom's “Desperate” Calls — Report  ...,Entertainment,"Khloe Kardashian Memiliki Keberatan Dengan Panggilan ""Putus asa"" Lamar Odom - Laporkan ..."
61967,"Prince Harry, Girlfriend Cressida Bonas Engaged? Royal Couple Photographed  ...",Entertainment,"Pangeran Harry, Pacar Cressida Bonas Bertunangan? Pasangan Kerajaan Difoto ..."
28495,Mobile advertising drives Facebook earnings surge,Economy,Iklan seluler mendorong lonjakan pendapatan Facebook
43575,Coldplay's Magic: watch Chris Martin levitate and fall in love,Entertainment,Keajaiban Coldplay: saksikan Chris Martin melayang dan jatuh cinta
22782,Miley Cyrus explores London with mom,Entertainment,Miley Cyrus menjelajahi London bersama ibunya
46698,"After more than a decade, China and Russia (maybe) inked a gas deal",Economy,"Setelah lebih dari satu dekade, Tiongkok dan Rusia (mungkin) menandatangani kesepakatan gas"
39885,Adele seems to confirm new album's title and celebrates with a make-up free selfie,Entertainment,Adele tampak mengonfirmasi judul album barunya dan merayakannya dengan selfie bebas riasan
19671,Fannie Mae Reports $5.3 Billion Profit In 1st Quarter Of 2014,Economy,"Fannie Mae Melaporkan Laba $5,3 Miliar Pada Kuartal Pertama Tahun 2014"
28208,Confessions Of A Stunt Queen: Ray J Offering KimYe Sextape Residuals As  ...,Entertainment,Pengakuan Seorang Ratu Pemeran pengganti: Ray J Menawarkan Sisa Rekaman Seks KimYe Sebagai ...
